# GNUplot - 400 60 rvnd default 16 2
# interation exec#1 exec#2 exec#3
0	2164953	2321605	1996702
1	1288946	1239499	1066483
2	1137657	1159517	1066483
3	1137657	1093296	1066483
4	1109717	1093296	1048045
5	1109717	1087369	1048045
6	1109717	1087369	1048045
7	1109717	1063458	1048045
8	1109717	1048163	1039727
9	1109717	1048045	1039727
10	1060078	1039727	1039727
11	1060078	1039727	1039727
12	1060078	1039727	1039727
13	1060078	1039727	1039727
14	1032587	1039727	1039727
15	1032587	1039727	1039727
16	1016892	1039727	1039727
17	1016892	1039727	1039727
18	1016892	1039727	1039727
19	1016892	1039727	1039727
20	1016892	1039727	1039727
21	1016892	1039727	1039727
22	1016892	1039727	1039727
23	1016892	1039727	1039727
24	1016892	1039727	1039727
25	1016892	1039727	1039727
26	1016892	1039727	1039727
27	1016892	1039727	1039727
28	1016892	1039727	1039727
29	1016892	1039727	1039727
30	1016892	1039727	1039727
31	1016892	1039727	1039727
32	1016892	1039727	1039727
33	1016892	1039727	1039727
34	1016892	1039727	1039727
35	1016892	1039727	1039727
36	1016892	1039727	1039727
37	1016892	1039727	1039727
38	1016892	1039727	1039727
39	1016892	1039727	1039727
40	1016892	1039727	1039727
41	1016892	1039727	1039727
42	1016892	1039727	1039727
43	1016892	1039727	1039727
44	1016892	1039727	1039727
45	1016892	1039727	1039727
46	1016892	1039727	1039727
47	1016892	1039727	1039727
48	1016892	1039727	1039727
49	1016892	1039727	1039727
50	1016892	1039727	1039727
51	1016892	1039727	1039727
52	1016892	1039727	1039727
53	1016892	1039727	1039727
54	1016892	1039727	1039727
55	1016892	1039727	1039727
56	1016892	1039727	1039727
57	1016774	1039727	1039727
58	1016774	1039727	1039727
59	1016774	1039727	1039727
60	1016774	1039727	1039727
61	1016774	1039727	1039727
62	1016774	1039727	1039727
63	1016774	1039727	1039727
64	1016774	1039727	1039727
65	1016774	1039727	1039727
66	1016774	1039727	1039727
67	1016774	1039727	1039727
68	1016774	1039727	1039727
69	1016774	1039727	1039727
70	1016774	1039727	1039727
71	1016774	1039727	1039727
72	1016774	1039727	1039727
73	1016774	1039727	1039727
74	1016774	1039727	1039727
75	1016774	1039727	1039727
76	1016774	1039727	1039727
77	1016774	1039727	1039727
78	1016774	1039727	1039727
79	1016774	1039727	1039727
80	1016774	1039727	1039727
81	1016774	1039727	1039727
82	1016774	1039727	1039727
83	1016774	1039727	1039727
84	1016774	1039727	1039727
85	1016774	1039727	1039727
86	1016774	1039727	1039727
87	1016774	1039727	1039727
88	1016774	1039727	1039727
89	1016774	1039727	1039727
90	1016774	1039727	1039727
91	1016774	1039727	1039727
92	1016774	1039727	1039727
93	1016774	1039727	1039727
94	1016774	1039727	1039727
95	1016774	1039727	1039727
96	1016774	1039727	1039727
97	1016774	1039727	1039727
98	1016774	1039727	1039727
99	1016774	1039727	1039727
100	1016774	1039727	1039727
101	1016774	1039727	1039727
102	1016774	1039727	1039727
103	1016774	1039727	1039727
104	1016774	1039727	1039727
105	1016774	1039727	1039727
106	1016774	1039727	1039727
107	1016774	1039727	1039727
108	1016774	1039727	1039727
109	1016774	1039727	1039727
110	1016774	1039727	1039727
111	1016774	1039727	1039727
112	1016774	1039727	1039727
113	1016774	1039727	1039727
114	1016774	1039727	1039727
115	1016774	1039727	1039727
116	1016774	1039727	1039727
117	1016774	1039727	1039727
118	1016774	1039727	1039727
119	1016774	1039727	1039727
120	1016774	1039727	1039727
121	1016774	1039727	1039727
122	1016774	1039727	1039727
123	1016774	1039727	1039727
124	1016774	1039727	1039727
125	1016774	1039727	1039727
126	1016774	1039727	1039727
127	1016774	1039727	1039727
128	1016774	1039727	1039727
129	1016774	1039727	1039727
130	1016774	1039727	1039727
131	1016774	1039727	1039727
132	1016774	1039727	1039727
133	1016774	1039727	1039727
134	1016774	1039727	1039727
135	1016774	1039727	1039727
136	1016774	1039727	1039727
137	1016774	1039727	1039727
138	1016774	1039727	1039727
139	1016774	1039727	1039727
140	1016774	1039727	1039727
141	1016774	1039727	1039727
142	1016774	1039727	1039727
143	1016774	1039727	1039727
144	1016774	1039727	1039727
145	1016774	1039727	1039727
146	1016774	1039727	1039727
147	1016774	1039727	1039727
148	1016774	1039727	1039727
149	1016774	1039727	1039727
150	1016774	1039727	1039727
151	1016774	1039727	1039727
152	1016774	1039727	1039727
153	1016774	1039727	1039727
154	1016774	1039727	1039727
155	1016774	1039727	1039727
156	1016774	1039727	1039727
157	1016774	1039727	1039727
158	1016774	1039727	1039727
159	1016774	1039727	1039727
160	1016774	1039727	1039727
161	1016774	1039727	1039727
162	1016774	1039727	1039727
163	1016774	1039727	1039727
164	1016774	1039727	1039727
165	1016774	1039727	1039727
166	1016774	1039727	1039727
167	1016774	1039727	1039727
168	1016774	1039727	1039727
169	1016774	1039727	1039727
170	1016774	1039727	1039727
171	1016774	1039727	1039727
172	1016774	1039727	1039727
173	1016774	1039727	1039727
174	1016774	1039727	1039727
175	1016774	1039727	1039727
176	1016774	1039727	1039727
177	1016774	1039727	1039727
178	1016774	1039727	1039727
179	1016774	1039727	1039727
180	1016774	1039727	1039727
181	1016774	1039727	1039727
182	1016774	1039727	1039727
183	1016774	1039727	1039727
184	1016774	1039727	1039727
185	1016774	1039727	1039727
186	1016774	1039727	1039727
187	1016774	1039727	1039727
188	1016774	1039727	1039727
189	1016774	1039727	1039727
190	1016774	1039727	1039727
191	1016774	1039727	1039727
192	1016774	1039727	1039727
193	1016774	1039727	1039727
194	1016774	1039727	1039727
195	1016774	1039727	1039727
196	1016774	1039727	1039727
197	1016774	1039727	1039727
198	1016774	1039727	1039727
199	1016774	1039727	1039727
200	1016774	1039727	1039727
201	1016774	1039727	1039727
202	1016774	1039727	1039727
203	1016774	1039727	1039727
204	1016774	1039727	1039727
205	1016774	1039727	1039727
206	1016774	1039727	1039727
207	1016774	1039727	1039727
208	1016774	1039727	1039727
209	1016774	1039727	1039727
210	1016774	1039727	1039727
211	1016774	1039727	1039727
212	1016774	1039727	1039727
213	1016774	1039727	1039727
214	1016774	1039727	1039727
215	1016774	1039727	1039727
216	1016774	1039727	1039727
217	1016774	1039727	1039727
218	1016774	1039727	1039727
219	1016774	1039727	1039727
220	1016774	1039727	1039727
221	1016774	1039727	1039727
222	1016774	1039727	1039727
223	1016774	1039727	1039727
224	1016774	1039727	1039727
225	1016774	1039727	1039727
226	1016774	1039727	1039727
227	1016774	1039727	1039727
228	1016774	1039727	1039727
229	1016774	1039727	1039727
230	1016774	1039727	1039727
231	1016774	1039727	1039727
232	1016774	1039727	1039727
233	1016774	1039727	1039727
234	1016774	1039727	1039727
235	1016774	1039727	1039727
236	1016774	1039727	1039727
237	1016774	1039727	1039727
238	1016774	1039727	1039727
239	1016774	1039727	1039727
240	1016774	1039727	1039727
241	1016774	1039727	1039727
242	1016774	1039727	1039727
243	1016774	1039727	1039727
244	1016774	1039727	1039727
245	1016774	1039727	1039727
246	1016774	1039727	1039727
247	1016774	1039727	1039727
248	1016774	1039727	1039727
249	1016774	1039727	1039727
250	1016774	1039727	1039727
251	1016774	1039727	1039727
252	1016774	1039727	1039727
253	1016774	1039727	1039727
254	1016774	1039727	1039727
255	1016774	1039727	1039727
256	1016774	1039727	1039727
257	1016774	1039727	1039727
258	1016774	1039727	1039727
259	1016774	1039727	1039727
260	1016774	1039727	1039727
261	1016774	1039727	1039727
262	1016774	1039727	1039727
263	1016774	1039727	1039727
264	1016774	1039727	1039727
265	1016774	1039727	1039727
266	1016774	1039727	1039727
267	1016774	1039727	1039727
268	1016774	1039727	1039727
269	1016774	1039727	1039727
270	1016774	1039727	1039727
271	1016774	1039727	1039727
272	1016774	1039727	1039727
273	1016774	1039727	1039727
274	1016774	1039727	1039727
275	1016774	1039727	1039727
276	1016774	1039727	1039727
277	1016774	1039727	1039727
278	1016774	1039727	1039727
279	1016774	1039727	1039727
280	1016774	1039727	1039727
281	1016774	1039727	1039727
282	1016774	1039727	1039727
283	1016774	1039727	1039727
284	1016774	1039727	1039727
285	1016774	1039727	1039727
286	1016774	1039727	1039727
287	1016774	1039727	1039727
288	1016774	1039727	1039727
289	1016774	1039727	1039727
290	1016774	1039727	1039727
291	1016774	1039727	1039727
292	1016774	1039727	1039727
293	1016774	1039727	1039727
294	1016774	1039727	1039727
295	1016774	1039727	1039727
296	1016774	1039727	1039727
297	1016774	1039727	1039727
298	1016774	1039727	1039727
299	1016774	1039727	1039727
300	1016774	1039727	1039727
301	1016774	1039727	1039727
302	1016774	1039727	1039727
303	1016774	1039727	1039727
304	1016774	1039727	1039727
305	1016774	1039727	1039727
306	1016774	1039727	1039727
307	1016774	1039727	1039727
308	1016774	1039727	1039727
309	1016774	1039727	1039727
310	1016774	1039727	1039727
311	1016774	1039727	1039727
312	1016774	1039727	1039727
313	1016774	1039727	1039727
314	1016774	1039727	1039727
315	1016774	1039727	1039727
316	1016774	1039727	1039727
317	1016774	1039727	1039727
318	1016774	1039727	1039727
319	1016774	1039727	1039727
320	1016774	1039727	1039727
321	1016774	1039727	1039727
322	1016774	1039727	1039727
323	1016774	1039727	1039727
324	1016774	1039727	1039727
325	1016774	1039727	1039727
326	1016774	1039727	1039727
327	1016774	1039727	1039727
328	1016774	1039727	1039727
329	1016774	1039727	1039727
330	1016774	1039727	1039727
331	1016774	1039727	1039727
332	1016774	1039727	1039727
333	1016774	1039727	1039727
334	1016774	1039727	1039727
335	1016774	1039727	1039727
336	1016774	1039727	1039727
337	1016774	1039727	1039727
338	1016774	1039727	1039727
339	1016774	1039727	1039727
340	1016774	1039727	1039727
341	1016774	1039727	1039727
342	1016774	1039727	1039727
343	1016774	1039727	1039727
344	1016774	1039727	1039727
345	1016774	1039727	1039727
346	1016774	1039727	1039727
347	1016774	1039727	1039727
348	1016774	1039727	1039727
349	1016774	1039727	1039727
350	1016774	1039727	1039727
351	1016774	1039727	1039727
352	1016774	1039727	1039727
353	1016774	1039727	1039727
354	1016774	1039727	1039727
355	1016774	1039727	1039727
356	1016774	1039727	1039727
357	1016774	1039727	1039727
358	1016774	1039727	1039727
359	1016774	1039727	1039727
360	1016774	1039727	1039727
361	1016774	1039727	1039727
362	1016774	1039727	1039727
363	1016774	1039727	1039727
364	1016774	1039727	1039727
365	1016774	1039727	1039727
366	1016774	1039727	1039727
367	1016774	1039727	1039727
368	1016774	1039727	1039727
369	1016774	1039727	1039727
370	1016774	1039727	1039727
371	1016774	1039727	1039727
372	1016774	1039727	1039727
373	1016774	1039727	1039727
374	1016774	1039727	1039727
375	1016774	1039727	1039727
376	1016774	1039727	1039727
377	1016774	1039727	1039727
378	1016774	1039727	1039727
379	1016774	1039727	1039727
380	1016774	1039727	1039727
381	1016774	1039727	1039727
382	1016774	1039727	1039727
383	1016774	1039727	1039727
384	1016774	1039727	1039727
385	1016774	1039727	1039727
386	1016774	1039727	1039727
387	1016774	1039727	1039727
388	1016774	1039727	1039727
389	1016774	1039727	1039727
390	1016774	1039727	1039727
391	1016774	1039727	1039727
392	1016774	1039727	1039727
393	1016774	1039727	1039727
394	1016774	1039727	1039727
395	1016774	1039727	1039727
396	1016774	1039727	1039727
397	1016774	1039727	1039727
